GeneID	source	PFAMpref	Desc	GDBpfam_start	GDBpfam_end	pVal
GL50803_16525	InterproscanData_RSRC	PF00297	Ribosomal_L3	50	339	2.1e-88
GL50803_10939	InterproscanData_RSRC	PF13854	Kelch_5	299	336	2.8e-5
GL50803_10943	InterproscanData_RSRC	PF02714	DUF221	485	676	1.5e-11
GL50803_10943	InterproscanData_RSRC	PF13967	RSN1_TM	11	148	1.6e-7
GL50803_16526	InterproscanData_RSRC	PF00400	WD40	39	74	3.2e-6
GL50803_16526	InterproscanData_RSRC	PF00400	WD40	94	126	9.1e-7
GL50803_10950	InterproscanData_RSRC	PF12796	Ank_2	288	376	1e-8
GL50803_10950	InterproscanData_RSRC	PF12796	Ank_2	385	471	2.1e-10
GL50803_87706	InterproscanData_RSRC	PF03302	VSP	10	129	1.5e-13
GL50803_87706	InterproscanData_RSRC	PF03302	VSP	245	320	1.2e-8
GL50803_16376	InterproscanData_RSRC	PF00271	Helicase_C	392	468	1.5e-24
GL50803_16376	InterproscanData_RSRC	PF00270	DEAD	153	323	1.4e-32
GL50803_34684	InterproscanData_RSRC	PF00271	Helicase_C	255	330	1.1e-28
GL50803_34684	InterproscanData_RSRC	PF00270	DEAD	2	173	1.2e-35
GL50803_15112	InterproscanData_RSRC	PF00782	DSPc	226	356	2.9e-31
GL50803_15113	InterproscanData_RSRC	PF00022	Actin	12	465	4.2e-64
GL50803_10091	InterproscanData_RSRC	PF00238	Ribosomal_L14	22	141	3.5e-34
GL50803_16375	InterproscanData_RSRC	PF13414	TPR_11	159	212	2e-9
GL50803_39904	InterproscanData_RSRC	PF03302	VSP	111	313	7.2e-14
GL50803_134441	InterproscanData_RSRC	PF09398	FOP_dimer	50	109	2.5e-7
GL50803_114813	InterproscanData_RSRC	PF03302	VSP	230	452	2.7e-62
GL50803_114813	InterproscanData_RSRC	PF03302	VSP	450	581	6.9e-59
GL50803_15867	InterproscanData_RSRC	PF01926	MMR_HSR1	425	483	2e-11
GL50803_15869	InterproscanData_RSRC	PF00071	Ras	8	182	1.8e-49
GL50803_88735	InterproscanData_RSRC	PF12796	Ank_2	462	541	1.8e-13
GL50803_88735	InterproscanData_RSRC	PF12796	Ank_2	549	608	1.4e-10
GL50803_22850	InterproscanData_RSRC	PF00069	Pkinase	15	305	4.9e-75
GL50803_12949	InterproscanData_RSRC	PF00227	Proteasome	80	262	2.7e-42
GL50803_12950	InterproscanData_RSRC	PF00179	UQ_con	13	148	6.9e-43
GL50803_16264	InterproscanData_RSRC	PF00400	WD40	143	173	0.0024
GL50803_16264	InterproscanData_RSRC	PF00400	WD40	547	579	0.022
GL50803_16264	InterproscanData_RSRC	PF00400	WD40	634	663	0.028
GL50803_16264	InterproscanData_RSRC	PF00400	WD40	718	752	2.7e-8
GL50803_16264	InterproscanData_RSRC	PF00400	WD40	814	845	0.0015
GL50803_16265	InterproscanData_RSRC	PF01015	Ribosomal_S3Ae	10	222	1.5e-58
GL50803_8415	InterproscanData_RSRC	PF07767	Nop53	77	374	2.1e-12
GL50803_101739	InterproscanData_RSRC	PF05623	DUF789	107	185	5.6e-5
GL50803_8407	InterproscanData_RSRC	PF01546	Peptidase_M20	87	498	1.5e-15
GL50803_8407	InterproscanData_RSRC	PF07687	M20_dimer	236	289	1.6e-4
GL50803_8405	InterproscanData_RSRC	PF13913	zf-C2HC_2	84	104	0.0066
GL50803_8405	InterproscanData_RSRC	PF13913	zf-C2HC_2	211	233	2.2e-8
GL50803_8405	InterproscanData_RSRC	PF13913	zf-C2HC_2	330	353	1.5e-10
GL50803_14699	InterproscanData_RSRC	PF00164	Ribosomal_S12	17	129	1.8e-33
GL50803_16267	InterproscanData_RSRC	PF13868	Trichoplein	112	464	9.5e-46
GL50803_116477	InterproscanData_RSRC	PF03302	VSP	400	630	3.2e-9
GL50803_116477	InterproscanData_RSRC	PF03302	VSP	708	748	1.3e-19
GL50803_96616	InterproscanData_RSRC	PF00069	Pkinase	1	94	3.4e-6
GL50803_27836	InterproscanData_RSRC	PF12796	Ank_2	345	429	2.8e-11
GL50803_10036	InterproscanData_RSRC	PF00191	Annexin	227	278	3.4e-5
GL50803_15099	InterproscanData_RSRC	PF10584	Proteasome_A_N	5	27	2.3e-12
GL50803_15099	InterproscanData_RSRC	PF00227	Proteasome	28	210	5.4e-50
GL50803_17154	InterproscanData_RSRC	PF12923	RRP7	140	270	7.9e-26
GL50803_13998	InterproscanData_RSRC	PF00587	tRNA-synt_2b	311	474	1.1e-39
GL50803_13998	InterproscanData_RSRC	PF03129	HGTP_anticodon	587	658	6.3e-12
GL50803_13998	InterproscanData_RSRC	PF07973	tRNA_SAD	208	256	1.3e-12
GL50803_13995	InterproscanData_RSRC	PF02082	Rrf2	12	68	2.7e-5
GL50803_17152	InterproscanData_RSRC	PF00023	Ank	549	569	3.1e-4
GL50803_17152	InterproscanData_RSRC	PF12796	Ank_2	581	638	3.1e-7
GL50803_17151	InterproscanData_RSRC	PF02525	Flavodoxin_2	1	159	5.5e-25
GL50803_17150	InterproscanData_RSRC	PF02525	Flavodoxin_2	1	153	3.9e-30
GL50803_14490	InterproscanData_RSRC	PF01529	zf-DHHC	799	865	2e-6
GL50803_14490	InterproscanData_RSRC	PF12796	Ank_2	366	463	5.3e-7
GL50803_7588	InterproscanData_RSRC	PF00149	Metallophos	75	310	2.8e-16
GL50803_14488	InterproscanData_RSRC	PF02984	Cyclin_C	232	351	2.1e-13
GL50803_14488	InterproscanData_RSRC	PF00134	Cyclin_N	112	229	5.9e-7
GL50803_7579	InterproscanData_RSRC	PF00069	Pkinase	19	289	2.5e-21
GL50803_7578	InterproscanData_RSRC	PF13499	EF_hand_5	8	69	1.1e-11
GL50803_17149	InterproscanData_RSRC	PF01926	MMR_HSR1	284	348	6.4e-11
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	12	93	5.1e-11
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	134	216	1.3e-10
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	223	277	1.9e-9
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	326	404	2.2e-15
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	478	552	2.9e-8
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	601	686	2.7e-15
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	725	812	2e-11
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	835	888	1.4e-6
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	903	987	2.1e-12
GL50803_88245	InterproscanData_RSRC	PF12796	Ank_2	1028	1112	3.5e-8
GL50803_134442	InterproscanData_RSRC	PF09398	FOP_dimer	50	109	2.5e-7
GL50803_114535	InterproscanData_RSRC	PF00069	Pkinase	24	273	1.5e-36
GL50803_114535	InterproscanData_RSRC	PF00023	Ank	762	782	0.0016
GL50803_114535	InterproscanData_RSRC	PF12796	Ank_2	410	486	7.8e-7
GL50803_114535	InterproscanData_RSRC	PF12796	Ank_2	498	579	5.6e-15
GL50803_114535	InterproscanData_RSRC	PF12796	Ank_2	590	672	7.5e-16
GL50803_114535	InterproscanData_RSRC	PF12796	Ank_2	683	755	3.9e-7
GL50803_114535	InterproscanData_RSRC	PF12796	Ank_2	889	970	6.8e-15
GL50803_114535	InterproscanData_RSRC	PF13857	Ank_5	803	846	2.7e-9
GL50803_25713	InterproscanData_RSRC	PF04032	Rpr2	1	72	2.1e-14
GL50803_21498	InterproscanData_RSRC	PF00515	TPR_1	70	101	0.015
GL50803_21498	InterproscanData_RSRC	PF13414	TPR_11	104	169	2.8e-11
GL50803_32686	InterproscanData_RSRC	PF00292	PAX	253	345	1.3e-4
GL50803_6680	InterproscanData_RSRC	PF00069	Pkinase	44	343	1.4e-33
GL50803_6687	InterproscanData_RSRC	PF00044	Gp_dh_N	3	152	1.3e-57
GL50803_6687	InterproscanData_RSRC	PF02800	Gp_dh_C	157	314	4.8e-68
GL50803_6691	InterproscanData_RSRC	PF12796	Ank_2	46	139	7.1e-20
GL50803_21502	InterproscanData_RSRC	PF00439	Bromodomain	41	115	8.5e-19
GL50803_7896	InterproscanData_RSRC	PF01398	JAB	3	109	4.2e-15
GL50803_3154	InterproscanData_RSRC	PF06645	SPC12	1	73	1e-22
GL50803_7890	InterproscanData_RSRC	PF00176	SNF2_N	38	171	2.3e-20
GL50803_7890	InterproscanData_RSRC	PF00176	SNF2_N	332	508	3e-20
GL50803_7890	InterproscanData_RSRC	PF00271	Helicase_C	692	771	1.3e-10
GL50803_14578	InterproscanData_RSRC	PF00069	Pkinase	24	439	2.5e-25
GL50803_21505	InterproscanData_RSRC	PF12796	Ank_2	134	215	6.5e-20
GL50803_21505	InterproscanData_RSRC	PF12796	Ank_2	226	305	3.4e-12
GL50803_21505	InterproscanData_RSRC	PF12796	Ank_2	410	490	9.9e-16
GL50803_21505	InterproscanData_RSRC	PF12796	Ank_2	503	586	1.6e-18
GL50803_21505	InterproscanData_RSRC	PF12796	Ank_2	651	742	6.3e-15
GL50803_21505	InterproscanData_RSRC	PF12796	Ank_2	750	803	1.6e-13
GL50803_21505	InterproscanData_RSRC	PF13637	Ank_4	70	119	1.2e-7
GL50803_21505	InterproscanData_RSRC	PF13637	Ank_4	310	358	1.4e-9
GL50803_21505	InterproscanData_RSRC	PF13637	Ank_4	592	640	7.9e-6
GL50803_21505	InterproscanData_RSRC	PF13857	Ank_5	809	850	1.8e-7
GL50803_94003	InterproscanData_RSRC	PF00008	EGF	177	202	3.2e-6
GL50803_4416	InterproscanData_RSRC	PF02319	E2F_TDP	152	207	5.9e-5
GL50803_15987	InterproscanData_RSRC	PF01553	Acyltransferase	110	217	8.5e-8
GL50803_101904	InterproscanData_RSRC	PF00149	Metallophos	86	315	2.3e-24
GL50803_21512	InterproscanData_RSRC	PF08241	Methyltransf_11	54	128	1.2e-7
GL50803_21512	InterproscanData_RSRC	PF12589	WBS_methylT	196	288	1.4e-15
GL50803_101906	InterproscanData_RSRC	PF00004	AAA	191	319	2.4e-39
GL50803_101906	InterproscanData_RSRC	PF04212	MIT	9	74	2.9e-10
GL50803_101906	InterproscanData_RSRC	PF09336	Vps4_C	400	452	1.1e-10
GL50803_119191	InterproscanData_RSRC	PF00023	Ank	88	111	8e-4
GL50803_119191	InterproscanData_RSRC	PF12796	Ank_2	1	82	1.8e-18
GL50803_137679	InterproscanData_RSRC	PF04064	DUF384	307	337	1.4e-5
GL50803_86498	InterproscanData_RSRC	PF00191	Annexin	264	318	9.2e-8
GL50803_7792	InterproscanData_RSRC	PF12799	LRR_4	87	126	4.4e-7
GL50803_7790	InterproscanData_RSRC	PF04051	TRAPP	26	141	3.6e-5
GL50803_7789	InterproscanData_RSRC	PF00025	Arf	6	179	6.2e-77
GL50803_14547	InterproscanData_RSRC	PF00710	Asparaginase	39	355	2e-107
GL50803_14546	InterproscanData_RSRC	PF13419	HAD_2	3	190	8.8e-16
GL50803_14545	InterproscanData_RSRC	PF00149	Metallophos	51	272	1e-23
GL50803_14543	InterproscanData_RSRC	PF04791	LMBR1	8	214	1e-6
GL50803_41512	InterproscanData_RSRC	PF06565	DUF1126	186	217	9.1e-13
GL50803_41512	InterproscanData_RSRC	PF06565	DUF1126	342	375	1.2e-14
GL50803_112584	InterproscanData_RSRC	PF03302	VSP	439	811	1.8e-72
GL50803_31530	InterproscanData_RSRC	PF02540	NAD_synthase	29	283	2.7e-37
GL50803_100845	InterproscanData_RSRC	PF01764	Lipase_3	159	288	3.3e-16
GL50803_16387	InterproscanData_RSRC	PF01775	Ribosomal_L18ae	2	124	3.8e-49
GL50803_137680	InterproscanData_RSRC	PF00112	Peptidase_C1	164	420	1.8e-26
GL50803_9348	InterproscanData_RSRC	PF04558	tRNA_synt_1c_R1	21	107	2.1e-12
GL50803_9348	InterproscanData_RSRC	PF00749	tRNA-synt_1c	217	522	9.9e-96
GL50803_9348	InterproscanData_RSRC	PF03950	tRNA-synt_1c_C	533	738	4.4e-32
GL50803_9349	InterproscanData_RSRC	PF01871	AMMECR1	10	182	7.5e-43
GL50803_21118	InterproscanData_RSRC	PF00501	AMP-binding	95	649	3.2e-82
GL50803_9352	InterproscanData_RSRC	PF00271	Helicase_C	535	611	1e-7
GL50803_9352	InterproscanData_RSRC	PF02889	Sec63	734	941	2.4e-17
GL50803_9352	InterproscanData_RSRC	PF00270	DEAD	239	425	1.5e-23
GL50803_9353	InterproscanData_RSRC	PF00459	Inositol_P	5	75	1.8e-8
GL50803_9353	InterproscanData_RSRC	PF00459	Inositol_P	158	214	4.9e-11
GL50803_9354	InterproscanData_RSRC	PF00069	Pkinase	319	390	1.7e-4
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	456	533	8.9e-10
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	540	600	1.3e-8
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	612	719	3.8e-8
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	776	852	5.3e-10
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	860	915	1.2e-8
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	918	982	1.1e-10
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	1047	1121	1e-9
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	1144	1226	3.9e-11
GL50803_9354	InterproscanData_RSRC	PF12796	Ank_2	1274	1356	1.4e-14
GL50803_9355	InterproscanData_RSRC	PF00578	AhpC-TSA	16	115	5.9e-11
GL50803_21116	InterproscanData_RSRC	PF00069	Pkinase	12	287	9.1e-23
GL50803_18713	InterproscanData_RSRC	PF01423	LSM	6	70	1.7e-9
GL50803_14327	InterproscanData_RSRC	PF05148	Methyltransf_8	13	304	1.7e-47
GL50803_14328	InterproscanData_RSRC	PF08190	PIH1	40	161	4.4e-11
GL50803_16065	InterproscanData_RSRC	PF00004	AAA	206	404	9.3e-8
GL50803_16065	InterproscanData_RSRC	PF00004	AAA	540	675	1.4e-28
GL50803_6939	InterproscanData_RSRC	PF00400	WD40	429	464	8.8e-5
GL50803_14329	InterproscanData_RSRC	PF01251	Ribosomal_S7e	8	190	5.9e-47
GL50803_6942	InterproscanData_RSRC	PF02146	SIR2	134	257	3.7e-5
GL50803_16064	InterproscanData_RSRC	PF01743	PolyA_pol	44	182	1.1e-27
GL50803_121062	InterproscanData_RSRC	PF05158	RNA_pol_Rpc34	112	230	2.4e-11
GL50803_102178	InterproscanData_RSRC	PF03302	VSP	15	128	2.8e-18
GL50803_42285	InterproscanData_RSRC	PF08393	DHC_N2	2594	2895	6.2e-38
GL50803_42285	InterproscanData_RSRC	PF12777	MT	5254	5562	1.9e-24
GL50803_42285	InterproscanData_RSRC	PF12774	AAA_6	3228	3352	1.2e-28
GL50803_42285	InterproscanData_RSRC	PF12774	AAA_6	3381	3457	2.3e-8
GL50803_6372	InterproscanData_RSRC	PF00008	EGF	68	94	3.9e-5
GL50803_6372	InterproscanData_RSRC	PF07974	EGF_2	236	264	9.5e-5
GL50803_6369	InterproscanData_RSRC	PF00112	Peptidase_C1	2	35	5.2e-14
GL50803_6365	InterproscanData_RSRC	PF08576	DUF1764	43	135	1.2e-18
GL50803_113655	InterproscanData_RSRC	PF00271	Helicase_C	429	477	6.9e-11
GL50803_113655	InterproscanData_RSRC	PF00270	DEAD	58	120	1.7e-7
GL50803_113656	InterproscanData_RSRC	PF00112	Peptidase_C1	168	208	4.4e-7
GL50803_113656	InterproscanData_RSRC	PF00112	Peptidase_C1	449	518	2.6e-19
GL50803_14375	InterproscanData_RSRC	PF00152	tRNA-synt_2	216	542	7.1e-68
GL50803_14375	InterproscanData_RSRC	PF01336	tRNA_anti	120	193	1.8e-10
GL50803_14374	InterproscanData_RSRC	PF00155	Aminotran_1_2	155	500	1.7e-42
GL50803_7139	InterproscanData_RSRC	PF01467	CTP_transf_2	30	249	5e-7
GL50803_14373	InterproscanData_RSRC	PF01031	Dynamin_M	230	516	5.1e-91
GL50803_14373	InterproscanData_RSRC	PF00350	Dynamin_N	33	219	9e-45
GL50803_14373	InterproscanData_RSRC	PF02212	GED	629	719	1.2e-24
GL50803_16958	InterproscanData_RSRC	PF00122	E1-E2_ATPase	88	335	5e-18
GL50803_16958	InterproscanData_RSRC	PF12710	HAD	371	972	8.3e-12
GL50803_16957	InterproscanData_RSRC	PF00400	WD40	212	242	0.027
GL50803_16957	InterproscanData_RSRC	PF00400	WD40	266	292	0.0045
GL50803_93551	InterproscanData_RSRC	PF08367	M16C_assoc	500	776	5.2e-10
GL50803_93550	InterproscanData_RSRC	PF12234	Rav1p_C	1064	1183	9.2e-8
GL50803_14019	InterproscanData_RSRC	PF00112	Peptidase_C1	75	296	2.4e-63
GL50803_16246	InterproscanData_RSRC	PF12706	Lactamase_B_2	386	623	6.4e-20
GL50803_3279	InterproscanData_RSRC	PF13639	zf-RING_2	101	134	2e-10
GL50803_3281	InterproscanData_RSRC	PF00850	Hist_deacetyl	23	318	5.8e-83
GL50803_5638	InterproscanData_RSRC	PF00560	LRR_1	87	107	0.14
GL50803_5638	InterproscanData_RSRC	PF08263	LRRNT_2	19	56	3.8e-6
GL50803_16839	InterproscanData_RSRC	PF00069	Pkinase	27	299	2.9e-17
GL50803_16839	InterproscanData_RSRC	PF00023	Ank	554	576	0.002
GL50803_16839	InterproscanData_RSRC	PF12796	Ank_2	461	553	9e-10
GL50803_16839	InterproscanData_RSRC	PF12796	Ank_2	613	674	5.4e-8
GL50803_16839	InterproscanData_RSRC	PF12796	Ank_2	676	738	9.3e-8
GL50803_16840	InterproscanData_RSRC	PF00400	WD40	740	781	0.023
GL50803_5643	InterproscanData_RSRC	PF00069	Pkinase	12	274	2.2e-38
GL50803_5643	InterproscanData_RSRC	PF00023	Ank	382	405	0.0053
GL50803_5643	InterproscanData_RSRC	PF00023	Ank	506	525	0.0017
GL50803_5643	InterproscanData_RSRC	PF12796	Ank_2	418	492	1.7e-8
GL50803_5643	InterproscanData_RSRC	PF12796	Ank_2	539	600	2.9e-11
GL50803_5643	InterproscanData_RSRC	PF12796	Ank_2	605	658	1.2e-6
GL50803_13352	InterproscanData_RSRC	PF07202	Tcp10_C	690	814	3e-19
GL50803_13350	InterproscanData_RSRC	PF00465	Fe-ADH	52	415	1.1e-68
GL50803_16842	InterproscanData_RSRC	PF03302	VSP	583	698	3.2e-15
GL50803_2860	InterproscanData_RSRC	PF00465	Fe-ADH	27	313	7.8e-22
GL50803_16843	InterproscanData_RSRC	PF12796	Ank_2	112	193	6.8e-12
GL50803_16843	InterproscanData_RSRC	PF12796	Ank_2	508	587	3.3e-10
GL50803_16843	InterproscanData_RSRC	PF12796	Ank_2	653	715	1.7e-7
GL50803_16843	InterproscanData_RSRC	PF12796	Ank_2	939	997	1.8e-8
GL50803_16843	InterproscanData_RSRC	PF12796	Ank_2	1109	1191	5.9e-18
GL50803_19867	InterproscanData_RSRC	PF03966	Trm112p	3	112	8.2e-13
GL50803_13749	InterproscanData_RSRC	PF04928	PAP_central	94	324	2.2e-24
GL50803_4849	InterproscanData_RSRC	PF00406	ADK	7	163	1.3e-21
GL50803_4846	InterproscanData_RSRC	PF12796	Ank_2	181	236	1.1e-6
GL50803_4846	InterproscanData_RSRC	PF12796	Ank_2	356	441	2.9e-16
GL50803_4846	InterproscanData_RSRC	PF12796	Ank_2	520	600	1.9e-13
GL50803_4846	InterproscanData_RSRC	PF12796	Ank_2	640	720	3.1e-14
GL50803_4843	InterproscanData_RSRC	PF12796	Ank_2	25	88	1.8e-9
GL50803_4843	InterproscanData_RSRC	PF12796	Ank_2	99	153	7.3e-8
GL50803_4843	InterproscanData_RSRC	PF12796	Ank_2	167	247	7.7e-18
GL50803_4843	InterproscanData_RSRC	PF12796	Ank_2	352	431	7.4e-7
GL50803_4843	InterproscanData_RSRC	PF13920	zf-C3HC4_3	509	552	5.4e-9
GL50803_93548	InterproscanData_RSRC	PF04916	Phospholip_B	44	515	2.5e-104
GL50803_112828	InterproscanData_RSRC	PF03302	VSP	395	594	2.9e-29
GL50803_103916	InterproscanData_RSRC	PF03302	VSP	2	181	1.9e-20
GL50803_112113	InterproscanData_RSRC	PF03302	VSP	402	693	1e-32
GL50803_105798	InterproscanData_RSRC	PF11270	DUF3070	24	56	2.3e-11
GL50803_112114	InterproscanData_RSRC	PF08082	PRO8NT	33	103	5.5e-13
GL50803_112114	InterproscanData_RSRC	PF08083	PROCN	299	618	2.2e-66
GL50803_112114	InterproscanData_RSRC	PF10596	U6-snRNA_bdg	1338	1490	2.6e-64
GL50803_112114	InterproscanData_RSRC	PF10597	U5_2-snRNA_bdg	1053	1169	2.1e-47
GL50803_112114	InterproscanData_RSRC	PF10598	RRM_4	843	905	1e-7
GL50803_112114	InterproscanData_RSRC	PF12134	PRP8_domainIV	1683	1812	1.2e-21
GL50803_2285	InterproscanData_RSRC	PF00012	HSP70	195	401	3.6e-11
GL50803_16013	InterproscanData_RSRC	PF13868	Trichoplein	139	468	1.4e-11
GL50803_4026	InterproscanData_RSRC	PF00191	Annexin	43	101	5.1e-5
GL50803_30851	InterproscanData_RSRC	PF05493	ATP_synt_H	19	79	7.4e-14
GL50803_40920	InterproscanData_RSRC	PF01713	Smr	212	282	3.9e-11
GL50803_137695	InterproscanData_RSRC	PF00069	Pkinase	526	856	3.6e-39
GL50803_15948	InterproscanData_RSRC	PF00400	WD40	203	232	0.015
GL50803_15948	InterproscanData_RSRC	PF00400	WD40	255	282	7.4e-6
GL50803_15948	InterproscanData_RSRC	PF00400	WD40	290	339	0.1
GL50803_3822	InterproscanData_RSRC	PF03571	Peptidase_M49	149	663	0
GL50803_137612	InterproscanData_RSRC	PF03302	VSP	154	332	2.3e-16
GL50803_137612	InterproscanData_RSRC	PF03302	VSP	472	865	0
GL50803_112126	InterproscanData_RSRC	PF03302	VSP	15	103	8.1e-9
GL50803_112126	InterproscanData_RSRC	PF03302	VSP	106	238	1.7e-7
GL50803_112126	InterproscanData_RSRC	PF03302	VSP	381	614	4e-9
GL50803_112126	InterproscanData_RSRC	PF03302	VSP	730	805	4.8e-8
GL50803_12807	InterproscanData_RSRC	PF00085	Thioredoxin	52	136	2.2e-6
GL50803_40521	InterproscanData_RSRC	PF09377	SBDS_C	135	257	1.9e-15
GL50803_40521	InterproscanData_RSRC	PF01172	SBDS	44	130	7.9e-18
GL50803_15889	InterproscanData_RSRC	PF00953	Glycos_transf_4	86	259	4.9e-29
GL50803_15823	InterproscanData_RSRC	PF02922	CBM_48	98	141	9e-6
GL50803_15823	InterproscanData_RSRC	PF00128	Alpha-amylase	258	331	1.5e-13
GL50803_15823	InterproscanData_RSRC	PF02806	Alpha-amylase_C	648	723	1.7e-13
GL50803_135725	InterproscanData_RSRC	PF12796	Ank_2	77	166	3.1e-14
GL50803_135725	InterproscanData_RSRC	PF12796	Ank_2	177	227	2e-7
GL50803_103142	InterproscanData_RSRC	PF03302	VSP	3	43	6.3e-10
GL50803_103142	InterproscanData_RSRC	PF03302	VSP	39	167	5.9e-38
GL50803_10744	InterproscanData_RSRC	PF12796	Ank_2	406	463	8.6e-11
GL50803_10744	InterproscanData_RSRC	PF12796	Ank_2	516	584	9.8e-13
GL50803_10744	InterproscanData_RSRC	PF12796	Ank_2	596	676	4.3e-13
GL50803_10744	InterproscanData_RSRC	PF12796	Ank_2	822	904	1.2e-14
GL50803_10744	InterproscanData_RSRC	PF12796	Ank_2	946	1026	3.1e-7
GL50803_10744	InterproscanData_RSRC	PF12796	Ank_2	1026	1087	1.7e-9
GL50803_10744	InterproscanData_RSRC	PF13637	Ank_4	685	735	3.8e-5
GL50803_10744	InterproscanData_RSRC	PF00069	Pkinase	23	270	1.6e-22
GL50803_10744	InterproscanData_RSRC	PF00023	Ank	365	385	0.0059
GL50803_10744	InterproscanData_RSRC	PF00023	Ank	468	489	0.0017
GL50803_10744	InterproscanData_RSRC	PF00023	Ank	786	808	0.014
GL50803_10744	InterproscanData_RSRC	PF00023	Ank	910	934	0.0017
GL50803_17558	InterproscanData_RSRC	PF00069	Pkinase	911	1227	4.7e-44
GL50803_15276	InterproscanData_RSRC	PF02585	PIG-L	259	401	2.8e-20
GL50803_17560	InterproscanData_RSRC	PF00069	Pkinase	63	260	4.4e-11
GL50803_17560	InterproscanData_RSRC	PF12796	Ank_2	447	523	2.6e-6
GL50803_17561	InterproscanData_RSRC	PF01412	ArfGap	14	123	2.2e-35
GL50803_12853	InterproscanData_RSRC	PF00899	ThiF	32	165	2.9e-39
GL50803_12853	InterproscanData_RSRC	PF05237	MoeZ_MoeB	172	259	1.2e-11
GL50803_17562	InterproscanData_RSRC	PF12796	Ank_2	93	197	1.2e-6
GL50803_17562	InterproscanData_RSRC	PF12796	Ank_2	270	319	5.5e-10
GL50803_17563	InterproscanData_RSRC	PF00069	Pkinase	19	319	2e-70
GL50803_13708	InterproscanData_RSRC	PF02207	zf-UBR	171	236	7.5e-12
GL50803_92031	InterproscanData_RSRC	PF00076	RRM_1	8	65	1e-10
GL50803_92031	InterproscanData_RSRC	PF00076	RRM_1	884	910	8.6e-5
GL50803_92031	InterproscanData_RSRC	PF14259	RRM_6	511	560	6e-5
GL50803_2362	InterproscanData_RSRC	PF13415	Kelch_3	138	194	1.2e-4
GL50803_2362	InterproscanData_RSRC	PF13418	Kelch_4	245	292	6.9e-8
GL50803_17565	InterproscanData_RSRC	PF06068	TIP49	14	402	0
GL50803_17566	InterproscanData_RSRC	PF00069	Pkinase	39	289	2.3e-75
GL50803_17567	InterproscanData_RSRC	PF12799	LRR_4	87	127	7.8e-8
GL50803_4596	InterproscanData_RSRC	PF01633	Choline_kinase	52	247	2e-34
GL50803_17568	InterproscanData_RSRC	PF00023	Ank	363	388	0.0056
GL50803_17568	InterproscanData_RSRC	PF00023	Ank	485	505	0.017
GL50803_17568	InterproscanData_RSRC	PF12796	Ank_2	49	133	9.1e-11
GL50803_17568	InterproscanData_RSRC	PF12796	Ank_2	398	477	9.1e-16
GL50803_17570	InterproscanData_RSRC	PF00679	EFG_C	780	866	4.2e-20
GL50803_17570	InterproscanData_RSRC	PF00009	GTP_EFTU	18	392	1.7e-54
GL50803_17570	InterproscanData_RSRC	PF03144	GTP_EFTU_D2	443	517	6.3e-10
GL50803_17570	InterproscanData_RSRC	PF03764	EFG_IV	661	776	8.1e-27
GL50803_15380	InterproscanData_RSRC	PF02223	Thymidylate_kin	37	197	2.1e-32
GL50803_11247	InterproscanData_RSRC	PF00572	Ribosomal_L13	4	108	1.8e-23
GL50803_15383	InterproscanData_RSRC	PF00578	AhpC-TSA	51	185	8.5e-33
GL50803_15383	InterproscanData_RSRC	PF10417	1-cysPrx_C	206	241	2.9e-8
GL50803_19815	InterproscanData_RSRC	PF12171	zf-C2H2_jaz	65	89	6.6e-5
GL50803_92892	InterproscanData_RSRC	PF01026	TatD_DNase	11	260	5.1e-25
GL50803_16796	InterproscanData_RSRC	PF01163	RIO1	68	180	3.1e-10
GL50803_3706	InterproscanData_RSRC	PF04042	DNA_pol_E_B	284	490	1.8e-12
GL50803_16795	InterproscanData_RSRC	PF00004	AAA	196	324	3.1e-39
GL50803_16795	InterproscanData_RSRC	PF09336	Vps4_C	394	459	2.4e-21
GL50803_16794	InterproscanData_RSRC	PF05670	DUF814	11	111	2.9e-15
GL50803_1649	InterproscanData_RSRC	PF02970	TBCA	8	101	1.5e-19
GL50803_16792	InterproscanData_RSRC	PF00069	Pkinase	7	264	2e-63
GL50803_8731	InterproscanData_RSRC	PF13923	zf-C3HC4_2	13	56	2.2e-12
GL50803_8722	InterproscanData_RSRC	PF13921	Myb_DNA-bind_6	413	480	1.2e-12
GL50803_33862	InterproscanData_RSRC	PF01248	Ribosomal_L7Ae	11	88	3.8e-18
