struc1	struc2	TM
GL_5375	GL_9196	0.69296
GL_5489	GL_9196	0.20553
GL_5553	GL_9196	0.47084
GL_5554	GL_9196	0.45352
GL_5999	GL_9196	0.45722
GL_6140	GL_9196	0.15607
GL_6680	GL_9196	0.66634
GL_6731	GL_9196	0.33739
GL_7103	GL_9196	0.38184
GL_7183	GL_9196	0.13848
GL_7356	GL_9196	0.44642
GL_7514	GL_9196	0.3467
GL_7579	GL_9196	0.8889
GL_7653	GL_9196	0.36444
GL_8152	GL_9196	0.39837
GL_8218	GL_9196	0.24627
GL_8350	GL_9196	0.37827
GL_8428	GL_9196	0.32503
GL_8445	GL_9196	0.39452
GL_8556	GL_9196	0.086
GL_86934	GL_9196	0.74507
GL_87677	GL_9196	0.11854
GL_87928	GL_9196	0.55031
GL_8856	GL_9196	0.40632
GL_8860	GL_9196	0.12883
GL_8914	GL_9196	0.3821
GL_91220	GL_9196	0.11757
GL_91334	GL_9196	0.13785
GL_91451	GL_9196	0.30806
GL_9196	GL_9196	1
GL_92498	GL_9196	0.63534
GL_9289	GL_9196	0.72797
GL_93221	GL_9196	0.67332
GL_9365	GL_9196	0.35036
GL_9421	GL_9196	0.7473
GL_94927	GL_9196	0.34439
GL_95003	GL_9196	0.72071
GL_95549	GL_9196	0.30649
GL_95593	GL_9196	0.9349
GL_95717	GL_9196	0.34511
GL_9658	GL_9196	0.27662
GL_9665	GL_9196	0.7774
GL_96878	GL_9196	0.51235
GL_97130	GL_9196	0.69134
GL_98050	GL_9196	0.27836
GL_9870	GL_9196	0.48197
GL_101307	GL_92498	0.63214
GL_101534	GL_92498	0.6495
GL_101866	GL_92498	0.71774
GL_102034	GL_92498	0.19084
GL_102542	GL_92498	0.36476
GL_103944	GL_92498	0.20172
GL_10744	GL_92498	0.22028
GL_10893	GL_92498	0.58062
GL_11040	GL_92498	0.61695
GL_111938	GL_92498	0.53335
GL_112518	GL_92498	0.80215
GL_112553	GL_92498	0.53851
GL_113030	GL_92498	0.78944
GL_113094	GL_92498	0.19124
GL_11311	GL_92498	0.49716
GL_113553	GL_92498	0.84607
GL_11390	GL_92498	0.71075
GL_114120	GL_92498	0.28262
GL_114192	GL_92498	0.20231
GL_114307	GL_92498	0.19871
GL_114495	GL_92498	0.47696
GL_114535	GL_92498	0.20956
GL_114937	GL_92498	0.72456
GL_11554	GL_92498	0.67414
GL_119989	GL_92498	0.48649
GL_12095	GL_92498	0.90152
GL_12148	GL_92498	0.70207
GL_12152	GL_92498	0.60565
GL_12240	GL_92498	0.40179
GL_13215	GL_92498	0.4575
GL_13479	GL_92498	0.28393
GL_137676	GL_92498	0.59152
GL_137696	GL_92498	0.17844
GL_137701	GL_92498	0.69506
GL_137706	GL_92498	0.90682
GL_137719	GL_92498	0.45702
GL_137728	GL_92498	0.43563
GL_137733	GL_92498	0.69971
GL_137735	GL_92498	0.5898
GL_137737	GL_92498	0.54761
GL_137742	GL_92498	0.40937
GL_137743	GL_92498	0.41115
GL_13921	GL_92498	0.50091
GL_13963	GL_92498	0.51438
GL_13964	GL_92498	0.43557
GL_13981	GL_92498	0.18719
GL_14044	GL_92498	0.88834
GL_14216	GL_92498	0.73586
GL_14223	GL_92498	0.62311
GL_14648	GL_92498	0.42483
GL_14742	GL_92498	0.64213
GL_14786	GL_92498	0.19579
GL_14835	GL_92498	0.19312000000000001
GL_14897	GL_92498	0.19967
GL_14916	GL_92498	0.73677
GL_15035	GL_92498	0.41694
GL_15049	GL_92498	0.82412
GL_15064	GL_92498	0.37396
GL_15338	GL_92498	0.59699
GL_15409	GL_92498	0.44369
GL_15411	GL_92498	0.82798
GL_15479	GL_92498	0.54063
GL_15953	GL_92498	0.18828
GL_16049	GL_92498	0.82663
GL_16122	GL_92498	0.17279
GL_16167	GL_92498	0.28212
GL_16205	GL_92498	0.84966
GL_16251	GL_92498	0.34383
GL_16272	GL_92498	0.16915
GL_16279	GL_92498	0.82457
GL_16460	GL_92498	0.18174
GL_16479	GL_92498	0.19839
GL_16508	GL_92498	0.17067
GL_16733	GL_92498	0.38438
GL_16765	GL_92498	0.85472
GL_16792	GL_92498	0.46565
GL_16824	GL_92498	0.7191
GL_16826	GL_92498	0.42903
GL_16839	GL_92498	0.72836
GL_16862	GL_92498	0.62113
GL_16879	GL_92498	0.15611
GL_16889	GL_92498	0.35343
GL_16943	GL_92498	0.22111
GL_16952	GL_92498	0.62897
GL_16967	GL_92498	0.17986
GL_16988	GL_92498	0.69532
GL_17069	GL_92498	0.46206
GL_17084	GL_92498	0.1599
GL_17188	GL_92498	0.76122
GL_17216	GL_92498	0.58606
GL_17231	GL_92498	0.18579
GL_17299	GL_92498	0.1683
GL_17318	GL_92498	0.15183
GL_17510	GL_92498	0.83194
GL_17578	GL_92498	0.19202
GL_2082	GL_92498	0.64584
GL_21366	GL_92498	0.86082
GL_21924	GL_92498	0.25588
GL_22451	GL_92498	0.1684
GL_24321	GL_92498	0.65864
GL_24400	GL_92498	0.37783
GL_2483	GL_92498	0.38434
GL_26199	GL_92498	0.41033
GL_27124	GL_92498	0.61419
GL_30354	GL_92498	0.7845
GL_3449	GL_92498	0.1884
GL_3546	GL_92498	0.42671
GL_3677	GL_92498	0.2041
GL_36783	GL_92498	0.86905
GL_38578	GL_92498	0.69058
GL_3957	GL_92498	0.51432
GL_40904	GL_92498	0.20907
GL_41186	GL_92498	0.19316
GL_4202	GL_92498	0.42476
GL_42328	GL_92498	0.43873
GL_42657	GL_92498	0.21754
GL_42698	GL_92498	0.67397
GL_4322	GL_92498	0.18642
GL_4912	GL_92498	0.63397
GL_4959	GL_92498	0.18146
GL_4977	GL_92498	0.50888
GL_5142	GL_92498	0.19478
GL_5346	GL_92498	0.40176
GL_5375	GL_92498	0.48161
GL_5489	GL_92498	0.28332
GL_5553	GL_92498	0.39825
GL_5554	GL_92498	0.38588
GL_5999	GL_92498	0.41196
GL_6140	GL_92498	0.24983
GL_6680	GL_92498	0.58059
GL_6731	GL_92498	0.44454
GL_7103	GL_92498	0.36547
GL_7183	GL_92498	0.23607
GL_7356	GL_92498	0.41303
GL_7514	GL_92498	0.81744000000000006
GL_7579	GL_92498	0.6312
GL_7653	GL_92498	0.86156
GL_8152	GL_92498	0.87015
GL_8218	GL_92498	0.58172
GL_8350	GL_92498	0.8758
GL_8428	GL_92498	0.83596
GL_8445	GL_92498	0.81539
GL_8556	GL_92498	0.16537
GL_86934	GL_92498	0.63743
GL_87677	GL_92498	0.17631
GL_87928	GL_92498	0.43506
GL_8856	GL_92498	0.84996
GL_8860	GL_92498	0.24762
GL_8914	GL_92498	0.84499
GL_91220	GL_92498	0.19009
GL_91334	GL_92498	0.19179
GL_91451	GL_92498	0.76804
GL_9196	GL_92498	0.63534
GL_92498	GL_92498	1
GL_9289	GL_92498	0.6576
GL_93221	GL_92498	0.21637
GL_9365	GL_92498	0.23303
GL_9421	GL_92498	0.58778
GL_94927	GL_92498	0.21292
GL_95003	GL_92498	0.67239
GL_95549	GL_92498	0.16802
GL_95593	GL_92498	0.24592
GL_95717	GL_92498	0.20017
GL_9658	GL_92498	0.19639
GL_9665	GL_92498	0.27818
GL_96878	GL_92498	0.24105
GL_97130	GL_92498	0.62821
GL_98050	GL_92498	0.10802
GL_9870	GL_92498	0.23277
GL_101307	GL_9289	0.68803
GL_101534	GL_9289	0.71736
GL_101866	GL_9289	0.74167
GL_102034	GL_9289	0.17268
GL_102542	GL_9289	0.36524
GL_103944	GL_9289	0.20814
GL_10744	GL_9289	0.22935
GL_10893	GL_9289	0.64948
GL_11040	GL_9289	0.67509
GL_111938	GL_9289	0.5865
GL_112518	GL_9289	0.82754
GL_112553	GL_9289	0.58225
GL_113030	GL_9289	0.82101
GL_113094	GL_9289	0.16684
GL_11311	GL_9289	0.55431
GL_113553	GL_9289	0.85686
GL_11390	GL_9289	0.71525
GL_114120	GL_9289	0.27562
GL_114192	GL_9289	0.20237
GL_114307	GL_9289	0.1863
GL_114495	GL_9289	0.51571
GL_114535	GL_9289	0.20732
GL_114937	GL_9289	0.71527
GL_11554	GL_9289	0.75098
GL_119989	GL_9289	0.52649
GL_12095	GL_9289	0.9403
GL_12148	GL_9289	0.70037
GL_12152	GL_9289	0.667
GL_12240	GL_9289	0.43245
GL_13215	GL_9289	0.45914
GL_13479	GL_9289	0.26985
GL_137676	GL_9289	0.63219
GL_137696	GL_9289	0.18243
GL_137701	GL_9289	0.75048
GL_137706	GL_9289	0.92615
GL_137719	GL_9289	0.48413
GL_137728	GL_9289	0.45759
GL_137733	GL_9289	0.77161
GL_137735	GL_9289	0.6519
GL_137737	GL_9289	0.59465
GL_137742	GL_9289	0.42732
GL_137743	GL_9289	0.42434
GL_13921	GL_9289	0.5675
GL_13963	GL_9289	0.57796
GL_13964	GL_9289	0.47099
GL_13981	GL_9289	0.18013
GL_14044	GL_9289	0.91127
GL_14216	GL_9289	0.75992
GL_14223	GL_9289	0.69698
GL_14648	GL_9289	0.47334
GL_14742	GL_9289	0.7506
GL_14786	GL_9289	0.18804
GL_14835	GL_9289	0.18152
GL_14897	GL_9289	0.19596
GL_14916	GL_9289	0.74553
GL_15035	GL_9289	0.44788
GL_15049	GL_9289	0.827
GL_15064	GL_9289	0.40479
GL_15338	GL_9289	0.68192
GL_15409	GL_9289	0.48181
GL_15411	GL_9289	0.84692
GL_15479	GL_9289	0.59667
GL_15953	GL_9289	0.18185
GL_16049	GL_9289	0.84024
GL_16122	GL_9289	0.16467
GL_16167	GL_9289	0.27901
GL_16205	GL_9289	0.88262
GL_16251	GL_9289	0.32745
GL_16272	GL_9289	0.15592
GL_16279	GL_9289	0.84729
GL_16460	GL_9289	0.1746
GL_16479	GL_9289	0.20456
GL_16508	GL_9289	0.17209
GL_16733	GL_9289	0.41071
GL_16765	GL_9289	0.85827
GL_16792	GL_9289	0.49343
GL_16824	GL_9289	0.71579
GL_16826	GL_9289	0.45877
GL_16839	GL_9289	0.75955
GL_16862	GL_9289	0.67795
GL_16879	GL_9289	0.19201
GL_16889	GL_9289	0.3636
GL_16943	GL_9289	0.21560000000000001
GL_16952	GL_9289	0.72414
GL_16967	GL_9289	0.15587
GL_16988	GL_9289	0.75786
GL_17069	GL_9289	0.49993
GL_17084	GL_9289	0.15097
GL_17188	GL_9289	0.77428
GL_17216	GL_9289	0.58062
GL_17231	GL_9289	0.19642
GL_17299	GL_9289	0.16505
GL_17318	GL_9289	0.14978
GL_17510	GL_9289	0.84086
GL_17578	GL_9289	0.1813
GL_2082	GL_9289	0.73449
GL_21366	GL_9289	0.89416
GL_21924	GL_9289	0.25115
GL_22451	GL_9289	0.16778
GL_24321	GL_9289	0.76116
GL_24400	GL_9289	0.40645
GL_2483	GL_9289	0.413
GL_26199	GL_9289	0.46129
GL_27124	GL_9289	0.64072
GL_30354	GL_9289	0.80844
GL_3449	GL_9289	0.17079
GL_3546	GL_9289	0.44622
GL_3677	GL_9289	0.18628
GL_36783	GL_9289	0.88805
GL_38578	GL_9289	0.77182
GL_3957	GL_9289	0.51965
GL_40904	GL_9289	0.20236
GL_41186	GL_9289	0.18442
GL_4202	GL_9289	0.47597
GL_42328	GL_9289	0.46361
GL_42657	GL_9289	0.24182
GL_42698	GL_9289	0.77222
GL_4322	GL_9289	0.18563
GL_4912	GL_9289	0.72239
GL_4959	GL_9289	0.17956
GL_4977	GL_9289	0.57093
GL_5142	GL_9289	0.18908
GL_5346	GL_9289	0.45352
GL_5375	GL_9289	0.54463
GL_5489	GL_9289	0.26486
GL_5553	GL_9289	0.42923
GL_5554	GL_9289	0.41677
GL_5999	GL_9289	0.4498
GL_6140	GL_9289	0.23492
GL_6680	GL_9289	0.63471
GL_6731	GL_9289	0.45982
GL_7103	GL_9289	0.38886
GL_7183	GL_9289	0.19795
GL_7356	GL_9289	0.45569
GL_7514	GL_9289	0.84206
GL_7579	GL_9289	0.70229
GL_7653	GL_9289	0.89367
GL_8152	GL_9289	0.91458
GL_8218	GL_9289	0.5914
GL_8350	GL_9289	0.91455
GL_8428	GL_9289	0.83968
GL_8445	GL_9289	0.84426
GL_8556	GL_9289	0.14578
GL_86934	GL_9289	0.69434
GL_87677	GL_9289	0.16881
GL_87928	GL_9289	0.47346
GL_8856	GL_9289	0.88399
GL_8860	GL_9289	0.23234
GL_8914	GL_9289	0.88886
GL_91220	GL_9289	0.16493
GL_91334	GL_9289	0.18093
GL_91451	GL_9289	0.77829
GL_9196	GL_9289	0.72797
GL_92498	GL_9289	0.6576
GL_9289	GL_9289	1
GL_93221	GL_9289	0.28356
GL_9365	GL_9289	0.24439
GL_9421	GL_9289	0.76368
GL_94927	GL_9289	0.23979
GL_95003	GL_9289	0.8356
GL_95549	GL_9289	0.21587
GL_95593	GL_9289	0.33129
GL_95717	GL_9289	0.24663
GL_9658	GL_9289	0.23298
GL_9665	GL_9289	0.36074
GL_96878	GL_9289	0.29934
GL_97130	GL_9289	0.80593
GL_98050	GL_9289	0.14414
GL_9870	GL_9289	0.25808
GL_101307	GL_93221	0.67041
GL_101534	GL_93221	0.64983
GL_101866	GL_93221	0.24934
GL_102034	GL_93221	0.14328
GL_102542	GL_93221	0.22782
GL_103944	GL_93221	0.16333
GL_10744	GL_93221	0.12921
GL_10893	GL_93221	0.61193
GL_11040	GL_93221	0.65769
GL_111938	GL_93221	0.55504
GL_112518	GL_93221	0.28183
GL_112553	GL_93221	0.57775
GL_113030	GL_93221	0.29409
GL_113094	GL_93221	0.14079
GL_11311	GL_93221	0.51127
GL_113553	GL_93221	0.31222
GL_11390	GL_93221	0.24299
GL_114120	GL_93221	0.2607
GL_114192	GL_93221	0.14283
GL_114307	GL_93221	0.16219
GL_114495	GL_93221	0.48614
GL_114535	GL_93221	0.16983
GL_114937	GL_93221	0.25691
GL_11554	GL_93221	0.69559
GL_119989	GL_93221	0.57943
GL_12095	GL_93221	0.3446
GL_12148	GL_93221	0.25658
GL_12152	GL_93221	0.55043
GL_12240	GL_93221	0.6892
GL_13215	GL_93221	0.30459
GL_13479	GL_93221	0.26725
GL_137676	GL_93221	0.68295
GL_137696	GL_93221	0.13332
GL_137701	GL_93221	0.64139
GL_137706	GL_93221	0.32847
GL_137719	GL_93221	0.49217
GL_137728	GL_93221	0.88433
GL_137733	GL_93221	0.65891
GL_137735	GL_93221	0.75401
GL_137737	GL_93221	0.56931
GL_137742	GL_93221	0.78704
GL_137743	GL_93221	0.78989
GL_13921	GL_93221	0.56778
GL_13963	GL_93221	0.56516
GL_13964	GL_93221	0.44106
GL_13981	GL_93221	0.14408
GL_14044	GL_93221	0.33798
GL_14216	GL_93221	0.25123
GL_14223	GL_93221	0.66136
GL_14648	GL_93221	0.52859
GL_14742	GL_93221	0.66711
GL_14786	GL_93221	0.15182
GL_14835	GL_93221	0.15202
GL_14897	GL_93221	0.15023
GL_14916	GL_93221	0.25136
GL_15035	GL_93221	0.67699
GL_15049	GL_93221	0.29187
GL_15064	GL_93221	0.38263
GL_15338	GL_93221	0.62809
GL_15409	GL_93221	0.3847
GL_15411	GL_93221	0.28297
GL_15479	GL_93221	0.54138
GL_15953	GL_93221	0.1445
GL_16049	GL_93221	0.28223
GL_16122	GL_93221	0.10594
GL_16167	GL_93221	0.18865
GL_16205	GL_93221	0.30452
GL_16251	GL_93221	0.35304
GL_16272	GL_93221	0.11629
GL_16279	GL_93221	0.28815
GL_16460	GL_93221	0.14019
GL_16479	GL_93221	0.1364
GL_16508	GL_93221	0.1322
GL_16733	GL_93221	0.37975
GL_16765	GL_93221	0.30903
GL_16792	GL_93221	0.52866
GL_16824	GL_93221	0.24347
GL_16826	GL_93221	0.42413
GL_16839	GL_93221	0.25749
GL_16862	GL_93221	0.57838
GL_16879	GL_93221	0.12374
GL_16889	GL_93221	0.29629
GL_16943	GL_93221	0.13755
GL_16952	GL_93221	0.67835
GL_16967	GL_93221	0.14165
GL_16988	GL_93221	0.74217
GL_17069	GL_93221	0.40807
GL_17084	GL_93221	0.10706
GL_17188	GL_93221	0.28326
GL_17216	GL_93221	0.23245
GL_17231	GL_93221	0.15556
GL_17299	GL_93221	0.12075
GL_17318	GL_93221	0.12316
GL_17510	GL_93221	0.29456
GL_17578	GL_93221	0.13892
GL_2082	GL_93221	0.66721
GL_21366	GL_93221	0.30316
GL_21924	GL_93221	0.20165
GL_22451	GL_93221	0.14907
GL_24321	GL_93221	0.67802
GL_24400	GL_93221	0.63828
GL_2483	GL_93221	0.42239
GL_26199	GL_93221	0.5021
GL_27124	GL_93221	0.72178
GL_30354	GL_93221	0.27978
GL_3449	GL_93221	0.12785
GL_3546	GL_93221	0.36825
GL_3677	GL_93221	0.12973
GL_36783	GL_93221	0.2787
GL_38578	GL_93221	0.77473
GL_3957	GL_93221	0.27122
GL_40904	GL_93221	0.15012
GL_41186	GL_93221	0.14776
GL_4202	GL_93221	0.45271
GL_42328	GL_93221	0.35563
GL_42657	GL_93221	0.20717
GL_42698	GL_93221	0.80008
GL_4322	GL_93221	0.16181
GL_4912	GL_93221	0.66256
GL_4959	GL_93221	0.15134
GL_4977	GL_93221	0.52862
GL_5142	GL_93221	0.1406
GL_5346	GL_93221	0.4912
GL_5375	GL_93221	0.56286
GL_5489	GL_93221	0.24751
GL_5553	GL_93221	0.44011
GL_5554	GL_93221	0.33586
GL_5999	GL_93221	0.67490000000000006
GL_6140	GL_93221	0.18183
GL_6680	GL_93221	0.54891
GL_6731	GL_93221	0.29033
GL_7103	GL_93221	0.32563
GL_7183	GL_93221	0.15091
GL_7356	GL_93221	0.66852
GL_7514	GL_93221	0.29142
GL_7579	GL_93221	0.65318
GL_7653	GL_93221	0.31257
GL_8152	GL_93221	0.34206
GL_8218	GL_93221	0.21209
GL_8350	GL_93221	0.32256
GL_8428	GL_93221	0.27726
GL_8445	GL_93221	0.33429
GL_8556	GL_93221	0.11203
GL_86934	GL_93221	0.66737
GL_87677	GL_93221	0.14654
GL_87928	GL_93221	0.43832
GL_8856	GL_93221	0.36019
GL_8860	GL_93221	0.1515
GL_8914	GL_93221	0.32732
GL_91220	GL_93221	0.15544
GL_91334	GL_93221	0.16194
GL_91451	GL_93221	0.26601
GL_9196	GL_93221	0.67332
GL_92498	GL_93221	0.21637
GL_9289	GL_93221	0.28356
GL_93221	GL_93221	1
GL_9365	GL_93221	0.28956
GL_9421	GL_93221	0.44361
GL_94927	GL_93221	0.28559
GL_95003	GL_93221	0.47206
GL_95549	GL_93221	0.25758
GL_95593	GL_93221	0.51152
GL_95717	GL_93221	0.30481
GL_9658	GL_93221	0.28702
GL_9665	GL_93221	0.4982
GL_96878	GL_93221	0.29093
GL_97130	GL_93221	0.4382
GL_98050	GL_93221	0.20549
GL_9870	GL_93221	0.23637
GL_101307	GL_9365	0.35402
GL_101534	GL_9365	0.36518
GL_101866	GL_9365	0.22857
GL_102034	GL_9365	0.54478
GL_102542	GL_9365	0.27941
GL_103944	GL_9365	0.35431
GL_10744	GL_9365	0.25105
GL_10893	GL_9365	0.34169
GL_11040	GL_9365	0.34929
GL_111938	GL_9365	0.32803
GL_112518	GL_9365	0.27675
GL_112553	GL_9365	0.32837
GL_113030	GL_9365	0.27251
GL_113094	GL_9365	0.44638
GL_11311	GL_9365	0.27608
GL_113553	GL_9365	0.26598
GL_11390	GL_9365	0.20516
GL_114120	GL_9365	0.35499000000000003
GL_114192	GL_9365	0.27274
GL_114307	GL_9365	0.58911
GL_114495	GL_9365	0.30038
GL_114535	GL_9365	0.29208
GL_114937	GL_9365	0.25559
GL_11554	GL_9365	0.36632
GL_119989	GL_9365	0.31621
GL_12095	GL_9365	0.25965
GL_12148	GL_9365	0.21176
GL_12152	GL_9365	0.30745
GL_12240	GL_9365	0.29223
GL_13215	GL_9365	0.35029
GL_13479	GL_9365	0.49741
GL_137676	GL_9365	0.29962
GL_137696	GL_9365	0.73861
GL_137701	GL_9365	0.33754
GL_137706	GL_9365	0.26525
GL_137719	GL_9365	0.28695
GL_137728	GL_9365	0.29692
GL_137733	GL_9365	0.29555
GL_137735	GL_9365	0.33261
GL_137737	GL_9365	0.26596
GL_137742	GL_9365	0.29152
GL_137743	GL_9365	0.29809
GL_13921	GL_9365	0.33028
GL_13963	GL_9365	0.28588
GL_13964	GL_9365	0.29055
GL_13981	GL_9365	0.77361
GL_14044	GL_9365	0.26937
GL_14216	GL_9365	0.23427
GL_14223	GL_9365	0.37894
GL_14648	GL_9365	0.28186
GL_14742	GL_9365	0.35885
GL_14786	GL_9365	0.52349
GL_14835	GL_9365	0.77657
GL_14897	GL_9365	0.56276
GL_14916	GL_9365	0.23321
GL_15035	GL_9365	0.29538
GL_15049	GL_9365	0.2526
GL_15064	GL_9365	0.27695
GL_15338	GL_9365	0.31214
GL_15409	GL_9365	0.27158
GL_15411	GL_9365	0.23734
GL_15479	GL_9365	0.3095
GL_15953	GL_9365	0.77684
GL_16049	GL_9365	0.2546
GL_16122	GL_9365	0.36031
GL_16167	GL_9365	0.45457
GL_16205	GL_9365	0.26505
GL_16251	GL_9365	0.27249
GL_16272	GL_9365	0.3889
GL_16279	GL_9365	0.25296
GL_16460	GL_9365	0.72608
GL_16479	GL_9365	0.26138
GL_16508	GL_9365	0.48015
GL_16733	GL_9365	0.32536
GL_16765	GL_9365	0.26326
GL_16792	GL_9365	0.32312
GL_16824	GL_9365	0.23388
GL_16826	GL_9365	0.32989
GL_16839	GL_9365	0.23255
GL_16862	GL_9365	0.29957
GL_16879	GL_9365	0.28243
GL_16889	GL_9365	0.40233
GL_16943	GL_9365	0.30906
GL_16952	GL_9365	0.35747
GL_16967	GL_9365	0.23665
GL_16988	GL_9365	0.35883
GL_17069	GL_9365	0.28701
GL_17084	GL_9365	0.34954
GL_17188	GL_9365	0.27198
GL_17216	GL_9365	0.21232
GL_17231	GL_9365	0.51466
GL_17299	GL_9365	0.41102
GL_17318	GL_9365	0.20033
GL_17510	GL_9365	0.28016
GL_17578	GL_9365	0.5192
GL_2082	GL_9365	0.32092
GL_21366	GL_9365	0.26595
GL_21924	GL_9365	0.31728
GL_22451	GL_9365	0.19922
GL_24321	GL_9365	0.36206
GL_24400	GL_9365	0.27614
GL_2483	GL_9365	0.31197
GL_26199	GL_9365	0.27826
GL_27124	GL_9365	0.36702
GL_30354	GL_9365	0.26503
GL_3449	GL_9365	0.30974
GL_3546	GL_9365	0.27652
GL_3677	GL_9365	0.30115
GL_36783	GL_9365	0.28916
GL_38578	GL_9365	0.31681
GL_3957	GL_9365	0.21937
GL_40904	GL_9365	0.24363
GL_41186	GL_9365	0.54226
GL_4202	GL_9365	0.32655
GL_42328	GL_9365	0.26445
GL_42657	GL_9365	0.4078
GL_42698	GL_9365	0.34273
GL_4322	GL_9365	0.7967
GL_4912	GL_9365	0.36088
GL_4959	GL_9365	0.532
GL_4977	GL_9365	0.28046
GL_5142	GL_9365	0.28647
GL_5346	GL_9365	0.26847
GL_5375	GL_9365	0.28498
GL_5489	GL_9365	0.31609
GL_5553	GL_9365	0.3004
GL_5554	GL_9365	0.27114
GL_5999	GL_9365	0.30112
GL_6140	GL_9365	0.43871
GL_6680	GL_9365	0.30101
GL_6731	GL_9365	0.34542
GL_7103	GL_9365	0.42708
GL_7183	GL_9365	0.27947
GL_7356	GL_9365	0.28389
GL_7514	GL_9365	0.27545
GL_7579	GL_9365	0.29364
GL_7653	GL_9365	0.27036
GL_8152	GL_9365	0.26808
GL_8218	GL_9365	0.1895
GL_8350	GL_9365	0.27126
GL_8428	GL_9365	0.26206
GL_8445	GL_9365	0.27055
GL_8556	GL_9365	0.37689
GL_86934	GL_9365	0.32622
GL_87677	GL_9365	0.70831
GL_87928	GL_9365	0.2854
GL_8856	GL_9365	0.26507
GL_8860	GL_9365	0.34935
GL_8914	GL_9365	0.27665
GL_91220	GL_9365	0.72722
GL_91334	GL_9365	0.82657
GL_91451	GL_9365	0.23557
GL_9196	GL_9365	0.35036
GL_92498	GL_9365	0.23303
GL_9289	GL_9365	0.24439
GL_93221	GL_9365	0.28956
GL_9365	GL_9365	1
GL_9421	GL_9365	0.16432
GL_94927	GL_9365	0.78384
GL_95003	GL_9365	0.21897
GL_95549	GL_9365	0.30639
GL_95593	GL_9365	0.13324
GL_95717	GL_9365	0.80321
GL_9658	GL_9365	0.49558
GL_9665	GL_9365	0.14794
GL_96878	GL_9365	0.3161
GL_97130	GL_9365	0.19861
GL_98050	GL_9365	0.07714
GL_9870	GL_9365	0.2576
GL_101307	GL_9421	0.6935
GL_101534	GL_9421	0.72789
GL_101866	GL_9421	0.67658
GL_102034	GL_9421	0.16064
GL_102542	GL_9421	0.34243
GL_103944	GL_9421	0.1733
GL_10744	GL_9421	0.21828
GL_10893	GL_9421	0.66363
GL_11040	GL_9421	0.66736
GL_111938	GL_9421	0.58075
GL_112518	GL_9421	0.75846
GL_112553	GL_9421	0.57611
GL_113030	GL_9421	0.75147
GL_113094	GL_9421	0.14838
GL_11311	GL_9421	0.55442
GL_113553	GL_9421	0.81337
GL_11390	GL_9421	0.65015
GL_114120	GL_9421	0.24901
GL_114192	GL_9421	0.1913
GL_114307	GL_9421	0.17041
GL_114495	GL_9421	0.51343
GL_114535	GL_9421	0.19357
GL_114937	GL_9421	0.66216
GL_11554	GL_9421	0.76127
GL_119989	GL_9421	0.52911
GL_12095	GL_9421	0.89771
GL_12148	GL_9421	0.68252
GL_12152	GL_9421	0.6674
GL_12240	GL_9421	0.43273
GL_13215	GL_9421	0.43251
GL_13479	GL_9421	0.24007
GL_137676	GL_9421	0.63165
GL_137696	GL_9421	0.1668
GL_137701	GL_9421	0.7602
GL_137706	GL_9421	0.87945
GL_137719	GL_9421	0.48588
GL_137728	GL_9421	0.46091
GL_137733	GL_9421	0.76608
GL_137735	GL_9421	0.63926
GL_137737	GL_9421	0.60732
GL_137742	GL_9421	0.42826
GL_137743	GL_9421	0.42559
GL_13921	GL_9421	0.58166
GL_13963	GL_9421	0.58614
GL_13964	GL_9421	0.47299
GL_13981	GL_9421	0.17302
GL_14044	GL_9421	0.87814
GL_14216	GL_9421	0.68003
GL_14223	GL_9421	0.71405
GL_14648	GL_9421	0.47964
GL_14742	GL_9421	0.76636
GL_14786	GL_9421	0.16726
GL_14835	GL_9421	0.16395
GL_14897	GL_9421	0.16899
GL_14916	GL_9421	0.67941
GL_15035	GL_9421	0.44969
GL_15049	GL_9421	0.77617
GL_15064	GL_9421	0.4003
GL_15338	GL_9421	0.7
GL_15409	GL_9421	0.47154
GL_15411	GL_9421	0.76579
GL_15479	GL_9421	0.60702
GL_15953	GL_9421	0.16424
GL_16049	GL_9421	0.76819
GL_16122	GL_9421	0.14592
GL_16167	GL_9421	0.26208
GL_16205	GL_9421	0.81556
GL_16251	GL_9421	0.32849
GL_16272	GL_9421	0.13531
GL_16279	GL_9421	0.77933
GL_16460	GL_9421	0.15825
GL_16479	GL_9421	0.19574
GL_16508	GL_9421	0.14919
GL_16733	GL_9421	0.41029
GL_16765	GL_9421	0.82259
GL_16792	GL_9421	0.49154
GL_16824	GL_9421	0.6537
GL_16826	GL_9421	0.46093
GL_16839	GL_9421	0.70403
GL_16862	GL_9421	0.68873
GL_16879	GL_9421	0.18279
GL_16889	GL_9421	0.3671
GL_16943	GL_9421	0.1897
GL_16952	GL_9421	0.74187
GL_16967	GL_9421	0.14518
GL_16988	GL_9421	0.75598
GL_17069	GL_9421	0.48911
GL_17084	GL_9421	0.13784
GL_17188	GL_9421	0.72242
GL_17216	GL_9421	0.5783
GL_17231	GL_9421	0.17942
GL_17299	GL_9421	0.1382
GL_17318	GL_9421	0.12526
GL_17510	GL_9421	0.78377
GL_17578	GL_9421	0.16242
GL_2082	GL_9421	0.76312
GL_21366	GL_9421	0.83249
GL_21924	GL_9421	0.22621
GL_22451	GL_9421	0.13622
GL_24321	GL_9421	0.77985
