GeneID	codechain	code	chain	TM	RMSD	AApc	Cov	Cscore	C_sd	TM_model	TM_model_sd	RMSD_model	RMSD_model_sd	GDB_AA	seq.ssLen	nHrc	nErc	nCrc	strucSum	strpPDB_AA	PDB_AA	Species	Molecule
4054	GL50803_7913	4c0oA	4C0O	A	0.9117	2.26	0.079	0.9638	-2.69	0.464818	0.4	0.14	14.9	3.6	718	718	486	5	227	718	923	923	Homo_sapiens	TRANSPORTIN-3
4055	GL50803_7946	2khmA	2KHM	A	0.6224	2.87	0.153	0.8374	-2.54	0.957037	0.42	0.14	10	4.6	123	123	95	0	28	123	140	140	Araneus_diadematus	Fibroin-3
4056	GL50803_7948	4c0dA2	4C0D	A	0.6491	3.81	0.028	0.9216	-3.38	0.686918	0.34	0.11	12.6	4.3	153	153	110	6	37	153	812	812	Homo_sapiens	CCR4-NOT_TRANSCRIPTION_COMPLEX_SUBUNIT_1
4057	GL50803_7950	4b4tK	4B4T	K	0.9341	1.25	0.451	0.9564	1.36	1.83089	0.9	0.06	3.9	2.7	390	390	187	0	203	390	428	428	Saccharomyces_cerevisiae	26S_PROTEASE_REGULATORY_SUBUNIT_6B_HOMOLOG
4058	GL50803_7953	2wooA	2WOO	A	0.8445	0.85	0.446	0.8559	0.38	0.579503	0.76	0.1	5.7	3.6	354	354	204	14	136	354	329	329	Schizosaccharomyces_pombe	ATPASE_GET3
4059	GL50803_7962	1iruF	1IRU	F	0.8842	1.53	0.363	0.9294	0.94	1.97366	0.84	0.08	3.9	2.7	255	255	163	6	86	255	263	263	Bos_taurus	20S_proteasome
4060	GL50803_7966	4k17A	4K17	A	0.8178	1.81	0.127	0.8522	-0.98	0.765778	0.59	0.14	9.9	4.6	575	575	453	0	122	575	669	669	Mus_musculus	Leucine-rich_repeat-containing_protein_16A
4061	GL50803_7968	4k5yA	4K5Y	A	0.6734	2.73	0.078	0.757	-3.67	0.941348	0.31	0.1	15.4	3.4	321	321	211	0	110	321	441	441	Homo_sapiens	Corticotropin-releasing_factor_receptor_1,_T4-Lysozyme_chimeric_construct
4062	GL50803_7969	4k5yA	4K5Y	A	0.816	1.85	0.098	0.8821	-1.77	0.932073	0.5	0.15	9.9	4.6	263	263	240	0	23	263	441	441	Homo_sapiens	Corticotropin-releasing_factor_receptor_1,_T4-Lysozyme_chimeric_construct
4063	GL50803_7970	3m1iC	3M1I	C	0.8554	2.23	0.1	0.9633	-2.23	1.23821	0.45	0.15	10.6	4.6	218	218	163	1	54	218	1049	1049	Saccharomyces_cerevisiae	Exportin-1
4064	GL50803_7982	1sb8A	1SB8	A	0.818	1.33	0.272	0.839	-0.61	0.506912	0.64	0.13	8.1	4.4	385	385	197	10	178	385	352	352	Pseudomonas_aeruginosa	wbpP
4065	GL50803_7988	4luqA	4LUQ	A	0.8534	2.97	0.149	0.9527	-3.12	0.644658	0.36	0.12	14.5	3.7	402	402	278	3	121	402	428	428	Pseudomonas_aeruginosa_PAO1	Uncharacterized_protein
4066	GL50803_7989	3h7lA1	3H7L	A	0.5687	3.89	0.048	0.8727	-3.26	0.537572	0.35	0.12	11.5	4.5	110	110	47	4	59	110	586	586	Vibrio_parahaemolyticus	ENDOGLUCANASE
4067	GL50803_8002	2w6dA	2W6D	A	0.844	2.81	0.102	0.9747	-2.76	1.19277	0.4	0.13	12.1	4.4	237	237	226	0	11	237	695	695	Nostoc_punctiforme_PCC_73102	DYNAMIN_FAMILY_PROTEIN
4068	GL50803_8003	1wc8A	1WC8	A	0.9551	0.6	0.311	0.9699	1.75	0	0.96	0.05	1.7	1.4	166	166	121	2	43	166	180	180	Mus_musculus	TRAFFICKING_PROTEIN_PARTICLE_COMPLEX_SUBUNIT3
4069	GL50803_8004	3nowA	3NOW	A	0.674	1.83	0.064	0.9792	-2.03	0.285219	0.47	0.15	6.6	4	48	48	35	0	13	48	810	810	Drosophila_melanogaster	UNC-45_protein,_SD10334p
4070	GL50803_8010	3ffzA	3FFZ	A	0.5059	4.59	0.089	0.8333	-4.38	0.244164	0.26	0.08	15	3.5	138	138	65	3	70	138	1252	1252	Clostridium_botulinum	Botulinum_neurotoxin_type_E
4071	GL50803_8023	2cse1	2CSE	1	0.7858	3.1	0.135	0.8314	-2.87	0.561797	0.39	0.13	17.3	2.7	1400	1400	193	74	1133	1400	1267	1267	Mammalian_orthoreovirus_1_Lang	Minor_core_protein_lambda_3
4072	GL50803_8025	3l2nA	3L2N	A	0.5252	1.75	0.18	0.5428	-3.05	0.096	0.37	0.13	15.7	3.3	654	654	302	23	329	654	395	395	Shewanella_denitrificans	Peptidase_M14,_carboxypeptidase_A
4073	GL50803_8026	2ycbA	2YCB	A	0.7123	1.71	0.19	0.7371	-2.42	0.161914	0.43	0.14	13.8	3.9	620	620	302	30	288	620	636	636	Methanothermobacter_thermautotrophicus	CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR
4074	GL50803_8035	2ymuA	2YMU	A	0.6884	2.55	0.124	0.7285	-2.99	0.0549181	0.38	0.13	15.9	3.2	755	755	233	32	490	755	577	577	Nostoc_punctiforme	WD-40_REPEAT_PROTEIN
4075	GL50803_8038	1pdiR	1PDI	R	0.6094	2.5	0.076	0.6603	-3.09	0.269177	0.37	0.12	14.6	3.7	421	421	50	9	362	421	278	278	Enterobacteria_phage_T4	Short_tail_fiber_protein
4076	GL50803_8044	4l6rA	4L6R	A	0.7711	2.66	0.11	0.8742	-2.54	0.482187	0.42	0.14	12.3	4.3	318	318	268	0	50	318	425	425	Escherichia_coli|Homo_sapiens	Soluble_cytochrome_b562_and_Glucagon_receptor_chimera
4077	GL50803_8048	4l6rA	4L6R	A	0.816	2.73	0.077	0.9002	-3.12	0.475857	0.36	0.12	14.6	3.7	411	411	323	0	88	411	425	425	Escherichia_coli	Soluble_cytochrome_b562_and_Glucagon_receptor_chimera
4078	GL50803_8049	1ialA	1IAL	A	0.8725	1.2	0.178	0.9281	0.01	1.45526	0.71	0.11	7.3	4.2	498	498	294	0	204	498	453	453	Mus_musculus	IMPORTIN_ALPHA
4079	GL50803_8051	2o7oA	2O7O	A	0.7582	2.74	0.107	0.895	-2.07	0.936085	0.47	0.15	10.2	4.6	219	219	122	0	97	219	207	207	Escherichia_coli	Tetracycline_repressor_protein_class_D
4080	GL50803_8055	4jvsA	4JVS	A	0.7547	2.97	0.084	0.8758	-3.08	1.06014	0.37	0.12	13.6	4	298	298	109	0	189	298	310	310	Legionella_drancourtii_LLAP12	Putative_uncharacterized_protein
4081	GL50803_8058	1b3uA	1B3U	A	0.8562	2.42	0.105	0.9154	-2.71	0.648463	0.4	0.14	14.4	3.7	579	579	350	5	224	579	588	588	Homo_sapiens	PROTEIN_(PROTEIN_PHOSPHATASE_PP2A)
4082	GL50803_8061	4jzaA	4JZA	A	0.8188	2.75	0.114	0.879	-3.44	0.326839	0.33	0.11	16.9	2.8	686	686	319	0	367	686	825	825	Legionella_longbeachae_NSW150	Uncharacterized_protein
4083	GL50803_8063	4k6jA	4K6J	A	0.863	2.22	0.12	0.9212	-3.07	0.654138	0.37	0.12	14.6	3.7	444	444	260	3	181	444	568	568	Homo_sapiens	Wings_apart-like_protein_homolog
4084	GL50803_8064	3boaA1	3BOA	A	0.7925	1.18	0.31	0.8433	-0.54	0.564638	0.64	0.13	5.6	3.5	134	134	66	8	60	134	504	504	Saccharomyces_cerevisiae	Protein_disulfide-isomerase
4085	GL50803_8074	2enxA	2ENX	A	0.4404	1.15	0.311	0.4472	-3.53	0.0781281	0.33	0.11	17.2	2.7	691	691	409	33	249	691	310	310	Streptococcus_agalactiae	Manganese-dependent_inorganic_pyrophosphatase
4086	GL50803_8075	3cm9S	3CM9	S	0.6114	5.54	0.067	0.7997	-3.92	0.131545	0.29	0.09	18.1	2.4	644	644	207	9	428	644	585	585	Homo_sapiens	Secretory_component
4087	GL50803_8078	3g67A	3G67	A	0.9738	1.05	0.098	1	-1.6	1.28961	0.52	0.15	8.8	4.6	193	193	149	0	44	193	213	213	Thermotoga_maritima	Methyl-accepting_chemotaxis_protein
4088	GL50803_8101	2yzvA	2YZV	A	0.5192	2.7	0.049	0.9512	-1.93	0.666591	0.48	0.15	6.1	3.7	41	41	19	2	20	41	303	303	Thermus_thermophilus_HB8	ADP-ribosylglycohydrolase
4089	GL50803_8102	4mu6A	4MU6	A	0.8974	1.82	0.116	0.9628	-1.96	1.32568	0.48	0.15	10.4	4.6	269	269	180	0	89	269	367	367	Legionella_pneumophila	Kinectin_1_(Kinesin_receptor)
4090	GL50803_8118	2xzmE	2XZM	E	0.848	1.67	0.55	0.9008	0.03	1.02095	0.72	0.11	5.7	3.6	242	242	109	1	132	242	296	296	Tetrahymena_thermophila	RIBOSOMAL_PROTEIN_S5_CONTAINING_PROTEIN
4091	GL50803_8122	3f1xA	3F1X	A	0.6599	2.8	0.037	0.8938	-2.81	0.780426	0.39	0.13	10.4	4.6	113	113	101	0	12	113	310	310	Bacteroides_vulgatus_ATCC_8482	Serine_acetyltransferase
4092	GL50803_8123	4m0mA	4M0M	A	0.8029	2.82	0.136	0.9135	-2.58	0.905459	0.42	0.14	12.4	4.3	312	312	203	0	109	312	756	756	Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	Putative_uncharacterized_protein
4093	GL50803_8125	4btgA	4BTG	A	0.698	3.89	0.138	0.7838	-3.74	0.256172	0.31	0.1	18.7	2.2	925	925	213	7	705	925	761	761	Pseudomonas_phage_phi6	MAJOR_INNER_PROTEIN_P1
4094	GL50803_8135	4mh6A	4MH6	A	0.7963	1.54	0.127	0.8587	-2.11	1.28651	0.46	0.15	9.9	4.6	184	184	174	0	10	184	177	177	Vibrio_parahaemolyticus_RIMD_2210633	Putative_type_III_secretion_protein_YscO
4095	GL50803_8140	4c0oA	4C0O	A	0.9483	1.79	0.06	0.995	-1.86	1.16107	0.49	0.15	11.2	4.6	399	399	232	0	167	399	923	923	Homo_sapiens	TRANSPORTIN-3
4096	GL50803_8141	3t6gB	3T6G	B	0.6717	3.31	0.058	0.9297	-3.47	0.518822	0.33	0.11	12.4	4.3	128	128	75	0	53	128	229	229	Homo_sapiens	Breast_cancer_anti-estrogen_resistance_protein_1
4097	GL50803_8145	2x19B	2X19	B	0.9203	2.63	0.13	0.9822	-2.38	0.524709	0.44	0.14	14.3	3.8	787	787	474	8	305	787	963	963	Homo_sapiens	IMPORTIN-13
4098	GL50803_8146	4c0oA	4C0O	A	0.8511	2.28	0.089	0.9142	-2.98	0.569617	0.38	0.13	14.4	3.7	443	443	277	3	163	443	923	923	Homo_sapiens	TRANSPORTIN-3
4099	GL50803_8148	4lmoA	4LMO	A	0.6351	4.49	0.082	0.888	-4.42	0.748128	0.25	0.07	16.7	2.9	241	241	142	0	99	241	254	254	Takifugu_rubripes	Telomerase_reverse_transcriptase
4100	GL50803_8152	4iw0A	4IW0	A	0.9099	2.29	0.154	0.9604	-2.18	0.428392	0.46	0.15	13	4.2	581	581	407	15	159	581	658	658	Homo_sapiens	Serine/threonine-protein_kinase_TBK1
4101	GL50803_8157	3gtgE	3GTG	E	0.9671	1.2	0.234	1	1.05	0	0.86	0.07	3.3	2.3	201	201	142	5	54	201	215	215	Saccharomyces_cerevisiae	DNA-directed_RNA_polymerases_I,_II,_and_III_subunit_RPABC1
4102	GL50803_8160	3i4zA	3I4Z	A	0.6528	2.51	0.194	0.8857	-2.73	0.891794	0.4	0.13	9.1	4.6	70	70	41	1	28	70	465	465	Aspergillus_fumigatus	Tryptophan_dimethylallyltransferase
4103	GL50803_8163	2enxA	2ENX	A	0.4396	1.12	0.281	0.446	-3.59	0.0777174	0.32	0.11	17.4	2.6	695	695	397	26	272	695	310	310	Streptococcus_agalactiae	Manganese-dependent_inorganic_pyrophosphatase
4104	GL50803_8172	4j5mA	4J5M	A	0.7771	2.75	0.109	0.8688	-3.36	0.690113	0.34	0.12	15	3.5	381	381	186	7	188	381	396	396	Homo_sapiens	Unconventional_myosin-Vb
4105	GL50803_8173	2w41B	2W41	B	0.8785	2.04	0.367	0.9222	-0.13	0.298127	0.7	0.12	7.8	4.4	540	540	247	5	288	540	507	507	Plasmodium_falciparum	GLYCEROL_KINASE,_PUTATIVE
4106	GL50803_8176	2ficB1	2FIC	B	0.8797	1.25	0.054	1	-0.94	1.04619	0.6	0.14	3.8	2.6	37	37	26	4	7	37	251	251	Homo_sapiens	bridging_integrator_1
4107	GL50803_8179	4mvdB	4MVD	B	0.9684	0.34	0.05	1	-0.07	2.97899	0.7	0.12	2.4	1.8	40	40	32	0	8	40	332	332	Rattus_norvegicus	Choline-phosphate_cytidylyltransferase_A
4108	GL50803_8182	3ba6A	3BA6	A	0.6895	2.31	0.153	0.7135	-2.42	0.0786384	0.43	0.14	15.8	3.2	1309	1309	413	69	827	1309	994	994	Oryctolagus_cuniculus	Sarcoplasmic/endoplasmic_reticulum_calcium_ATPase_1
4109	GL50803_8189	2ayoA	2AYO	A	0.6861	1.75	0.26	0.7124	-2.46	0.241114	0.43	0.14	13.1	4.2	459	459	221	12	226	459	404	404	Homo_sapiens	Ubiquitin_carboxyl-terminal_hydrolase_14
4110	GL50803_8191	1xqbA	1XQB	A	0.4329	2.03	0.188	0.4582	-4.18	0.202623	0.27	0.08	17.5	2.6	395	395	191	26	178	395	247	247	Haemophilus_influenzae	Hypothetical_UPF0066_protein_HI0510
4111	GL50803_8195	1zlgA	1ZLG	A	0.633	5.21	0.094	0.7689	-3.1	0.129058	0.37	0.12	16.5	3	835	835	218	14	603	835	680	680	Homo_sapiens	Anosmin_1
4112	GL50803_8200	3cq0A	3CQ0	A	0.5601	3.83	0.065	0.92	-2.98	0.616	0.38	0.13	10.5	4.6	100	100	75	0	25	100	339	339	Saccharomyces_cerevisiae	Putative_transaldolase_YGR043C
4113	GL50803_8201	2qfjB	2QFJ	B	0.5868	2.62	0.102	0.6567	-3.79	0.633953	0.3	0.1	15.2	3.4	268	268	178	0	90	268	216	216	FBP-interacting_repressor	Homo
4114	GL50803_8204	4b4tQ	4B4T	Q	0.712	3.97	0.095	0.8488	-4.25	0.307805	0.27	0.08	17.9	2.4	430	430	202	1	227	430	434	434	Saccharomyces_cerevisiae	26S_PROTEASOME_REGULATORY_SUBUNIT_RPN6
4115	GL50803_8208	2nx8A	2NX8	A	0.4524	1.79	0.189	0.4783	-4.02	0.388742	0.28	0.09	16.2	3.1	299	299	191	3	105	299	179	179	Streptococcus_pyogenes_serotype_M6	TRNA-specific_adenosine_deaminase
4116	GL50803_8209	2p51A	2P51	A	0.9032	1.24	0.395	0.9358	1.11	0.37	0.87	0.07	3.7	2.5	265	265	152	9	104	265	333	333	Schizosaccharomyces_pombe	SPCC18.06c_protein
4117	GL50803_8210	1zvrA	1ZVR	A	0.6595	1.5	0.302	0.6747	-2.61	0.109252	0.41	0.14	14.8	3.6	750	750	448	8	294	750	528	528	Homo_sapiens	Myotubularin-related_protein_2
4118	GL50803_8217	4iuwA	4IUW	A	0.9026	2.32	0.076	0.9553	-1.82	0.558555	0.5	0.15	12	4.4	582	582	271	39	272	582	633	633	Lactobacillus_rhamnosus	Neutral_endopeptidase
4119	GL50803_8218	4iw0A	4IW0	A	0.5801	1.76	0.129	0.5947	-2.9	0.104614	0.38	0.13	16.3	3	972	972	283	4	685	972	658	658	Homo_sapiens	Serine/threonine-protein_kinase_TBK1
4120	GL50803_8227	4jspB	4JSP	B	0.875	2.64	0.07	0.9202	-2.17	0.415933	0.46	0.15	14.6	3.7	1065	1065	527	41	497	1065	1174	1174	Homo_sapiens	Serine/threonine-protein_kinase_mTOR
4121	GL50803_8228	1z3iX	1Z3I	X	0.4666	2.58	0.236	0.4843	-2.09	0.032	0.47	0.15	14.8	3.6	1276	1276	462	66	748	1276	644	644	Danio_rerio	similar_to_RAD54-like
4122	GL50803_8229	3zhcA	3ZHC	A	0.5534	3.2	0.015	0.9014	-2.01	1.01718	0.47	0.15	7.4	4.3	71	71	47	3	21	71	433	433	Citrobacter_braakii	PHYTASE
4123	GL50803_8241	2eclA	2ECL	A	0.6559	2.5	0.315	0.7978	-0.95	0.468982	0.59	0.14	5.6	3.5	89	89	32	2	55	89	81	81	Homo_sapiens	RING-box_protein_2
4124	GL50803_8242	4l9mA	4L9M	A	0.5267	3.79	0.048	0.9524	-0.5	0.411242	0.65	0.13	4	2.7	63	63	17	5	41	63	559	559	Homo_sapiens	RAS_guanyl-releasing_protein_1
4125	GL50803_8243	4kvmA	4KVM	A	0.9309	2.22	0.066	0.9733	-2.04	0.560714	0.47	0.15	13	4.2	674	674	564	0	110	674	734	734	Schizosaccharomyces_pombe_972h-	N-terminal_acetyltransferase_A_complex_subunit_nat1
4126	GL50803_8245	3hn6A	3HN6	A	0.9713	0.9	0.384	0.9887	1.7	0	0.95	0.05	2.6	1.9	266	266	133	2	131	266	289	289	Borreliella_burgdorferi	Glucosamine-6-phosphate_deaminase
4127	GL50803_8250	1ljrA	1LJR	A	0.7534	3.02	0.119	0.9557	-3.21	0.880105	0.35	0.12	12.3	4.4	158	158	107	4	47	158	244	244	Homo_sapiens	GLUTATHIONE_S-TRANSFERASE
4128	GL50803_8253	3ehnA	3EHN	A	0.5704	4.13	0.068	0.8514	-4.1	0.31038	0.28	0.09	14.5	3.7	148	148	121	0	27	148	532	532	Bacteroides_thetaiotaomicron	SusD_homolog
4129	GL50803_8254	2o8cB3	2O8C	B	0.5922	3.71	0.045	0.9348	-2.91	0.713285	0.38	0.13	10.2	4.6	92	92	39	0	53	92	1022	1022	DNA_mismatch_repair_protein_MSH6	Homo
4130	GL50803_8260	4i1mA	4I1M	A	0.7027	3.9	0.111	0.9679	-2.2	1.18411	0.45	0.15	9.7	4.6	156	156	95	0	61	156	302	302	Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	LepB
4131	GL50803_8263	4c0dA	4C0D	A	0.6272	3.72	0.107	0.9297	-2.13	0.947637	0.46	0.15	9.1	4.6	128	128	96	0	32	128	812	812	Homo_sapiens	CCR4-NOT_TRANSCRIPTION_COMPLEX_SUBUNIT_1
4132	GL50803_8317	2yfaA	2YFA	A	0.76	1.81	0.135	0.863	-2.28	1.42582	0.45	0.14	9.7	4.6	146	146	117	0	29	146	258	258	Pseudomonas_putida_KT2440	METHYL-ACCEPTING_CHEMOTAXIS_TRANSDUCER
4133	GL50803_8322	3w3tA2	3W3T	A	0.8312	2.92	0.112	0.9292	-3.12	0.354254	0.36	0.12	14.8	3.6	452	452	296	0	156	452	1078	1078	Saccharomyces_cerevisiae_S288c	Importin_subunit_beta-3
4134	GL50803_8325	3t6pA	3T6P	A	0.8752	2.4	0.16	0.9631	-0.5	1.33676	0.65	0.13	6.6	4	217	217	146	3	68	217	345	345	Homo_sapiens	Baculoviral_IAP_repeat-containing_protein_2
4135	GL50803_8329	3cuqC	3CUQ	C	0.8946	0.95	0.257	0.9243	1.03	0.659375	0.85	0.08	3.2	2.2	185	185	122	1	62	185	176	176	Homo_sapiens	Vacuolar_protein-sorting-associated_protein_25
4136	GL50803_8348	4alyA	4ALY	A	0.8065	2.34	0.128	0.9495	-2.19	1.49604	0.46	0.15	10.2	4.6	198	198	172	0	26	198	279	279	Borrelia_burgdorferi_B31	P35_ANTIGEN
4137	GL50803_8349	3zn3A	3ZN3	A	0.6977	3.66	0.103	0.8828	-4.16	0.32554	0.27	0.08	16.1	3.1	256	256	187	2	67	256	291	291	Schizosaccharomyces_pombe	ANAPHASE-PROMOTING_COMPLEX_SUBUNIT_8
4138	GL50803_8350	4iw0A	4IW0	A	0.9067	2.2	0.12	0.9579	-1.81	0.590275	0.5	0.15	12.2	4.4	617	617	437	16	164	617	658	658	Homo_sapiens	Serine/threonine-protein_kinase_TBK1
4139	GL50803_8354	1pg3B	1PG3	B	0.7051	3.09	0.195	0.8689	-1.98	1.37123	0.48	0.15	9.6	4.6	183	183	132	1	50	183	652	652	Salmonella_enterica	acetyl-CoA_synthetase
4140	GL50803_8357	1w0sA	1W0S	A	0.8016	3.41	0.078	0.9289	-2.49	0.713498	0.42	0.14	12.9	4.2	408	408	60	0	348	408	442	442	Homo_sapiens	PROPERDIN
4141	GL50803_8358	2ocwA	2OCW	A	0.833	3.26	0.097	0.9375	-3.6	0.208998	0.32	0.11	16.2	3.1	464	464	101	1	362	464	585	585	Homo_sapiens	Polymeric-immunoglobulin_receptor
4142	GL50803_8359	2pk9D	2PK9	D	0.795	3.47	0.089	0.9646	-0.64	1.00207	0.63	0.13	6.7	4	198	198	140	0	58	198	293	293	Saccharomyces_cerevisiae	PHO85_cyclin_PHO80
4143	GL50803_8360	2xmoA	2XMO	A	0.8304	2.08	0.098	0.8861	-1.09	1.20602	0.58	0.14	9.5	4.6	439	439	199	22	218	439	443	443	Listeria_monocytogenes	LMO2642_PROTEIN
4144	GL50803_8361	2ymuA	2YMU	A	0.8679	2.02	0.18	0.9128	-0.71	1.00243	0.62	0.14	9	4.6	516	516	191	25	300	516	577	577	Nostoc_punctiforme	WD-40_REPEAT_PROTEIN
4145	GL50803_8364	1w4rA	1W4R	A	0.4374	0.88	0.397	0.4439	-4.38	0.132212	0.26	0.08	18	2.4	392	392	287	12	93	392	195	195	Homo_sapiens	THYMIDINE_KINASE
4146	GL50803_8367	2ihvA	2IHV	A	0.5888	4.22	0.083	0.9143	-1.83	0.840024	0.49	0.15	8.6	4.5	140	140	93	1	46	140	573	573	Streptomyces_clavuligerus	Carboxyethylarginine_synthase
4147	GL50803_8371	3gv2A	3GV2	A	0.8832	1.91	0.096	0.9706	-3.82	0.593714	0.3	0.1	14.6	3.7	204	204	73	0	131	204	342	342	Synechocystis_sp._PCC_6803	Fusion_protein_consisting_of_Capsid_protein_p24,_Linker_and_Carbon_dioxide-concentrating_mechanism_protein_ccmK_homolog_4
4148	GL50803_8377	3eo7A	3EO7	A	0.6578	3.67	0.116	0.8047	-1.02	1.62072	0.59	0.14	8.4	4.5	297	297	227	14	56	297	511	511	Anabaena_variabilis_ATCC_29413	Putative_Nitroreductase
4149	GL50803_8381	3szrA	3SZR	A	0.827	2.2	0.092	0.8689	-3.55	0.212735	0.32	0.11	16.9	2.8	618	618	309	4	305	618	608	608	Homo_sapiens	Interferon-induced_GTP-binding_protein_Mx1
4150	GL50803_8382	3dwfB	3DWF	B	0.8355	1.43	0.184	0.875	-1.22	0.756026	0.56	0.15	8.8	4.6	280	280	182	9	89	280	276	276	Cavia_porcellus	11-beta-hydroxysteroid_dehydrogenase_1
4151	GL50803_8388	1n11A	1N11	A	0.7434	2.03	0.138	0.7863	-2.41	0.441207	0.43	0.14	13.2	4.1	496	496	296	1	199	496	437	437	Homo_sapiens	Ankyrin
4152	GL50803_8389	4l15A	4L15	A	0.5517	1.7	0.306	0.5729	-3.33	0.133116	0.34	0.12	15.7	3.3	501	501	256	0	245	501	334	334	Caenorhabditis_elegans	Fidgetin-like_protein_1
4153	GL50803_8394	3dexH	3DEX	H	0.8959	0.88	0.195	0.9506	1.24	0	0.88	0.07	1.3	1.3	81	81	37	12	32	81	107	107	Streptomyces_avermitilis	SAV_2001
4154	GL50803_8405	3cmuA	3CMU	A	0.3978	7.28	0.046	0.6607	-3.68	0.0271293	0.31	0.1	16.3	3	445	445	178	0	267	445	2050	2050	Protein_recA	Escherichia
4155	GL50803_8407	3mruA	3MRU	A	0.9388	1.15	0.342	0.9545	1.39	1.1827	0.91	0.06	4.4	2.9	506	506	187	16	303	506	490	490	Vibrio_alginolyticus	Aminoacyl-histidine_dipeptidase
4156	GL50803_8410	4k1pA	4K1P	A	0.8244	1.11	0.092	0.8476	-2.77	0.696316	0.4	0.13	12.5	4.3	269	269	239	0	30	269	360	360	Bacillus_cereus	NheA
4157	GL50803_8415	4k1pA	4K1P	A	0.8219	1.16	0.068	0.8412	-2.65	0.395555	0.41	0.14	13.3	4.1	403	403	288	0	115	403	360	360	Bacillus_cereus	NheA
4158	GL50803_8423	4m0mA	4M0M	A	0.9111	2.1	0.152	0.9898	-2.02	1.11112	0.47	0.15	10.8	4.6	293	293	183	1	109	293	756	756	Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	Putative_uncharacterized_protein
4159	GL50803_8426	4fxgB	4FXG	B	0.7953	2.61	0.105	0.8429	-3.3	0.333071	0.35	0.12	17.1	2.7	840	840	323	5	512	840	767	767	Homo_sapiens	Complement_C4-A_alpha_chain
4160	GL50803_8427	4l9mA2	4L9M	A	0.8346	2.73	0.075	0.9327	-2.38	1.00474	0.44	0.14	12.1	4.4	342	342	152	3	187	342	559	559	Homo_sapiens	RAS_guanyl-releasing_protein_1
4161	GL50803_8428	4iw0A	4IW0	A	0.837	1.66	0.139	0.8617	-2.48	0.141647	0.43	0.14	14.2	3.8	687	687	502	28	157	687	658	658	Homo_sapiens	Serine/threonine-protein_kinase_TBK1
4162	GL50803_8429	3wajA1	3WAJ	A	0.7564	3.55	0.059	0.8837	-3.74	0.623525	0.31	0.1	16.2	3.1	404	404	248	3	153	404	875	875	Archaeoglobus_fulgidus	Transmembrane_oligosaccharyl_transferase
4163	GL50803_8430	4mu6A	4MU6	A	0.8507	2.34	0.096	0.9434	-2.62	0.9657	0.41	0.14	12.1	4.4	265	265	231	0	34	265	367	367	Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	Kinectin_1_(Kinesin_receptor)
4164	GL50803_8432	2hyeD	2HYE	D	0.8737	1.38	0.265	1	1.2	1.58558	0.88	0.07	1.4	1.3	83	83	27	8	48	83	108	108	Homo_sapiens	RING-box_protein_1
4165	GL50803_8433	1r5zA	1R5Z	A	0.8728	1.96	0.112	0.9406	-1.61	1.3348	0.52	0.15	9.9	4.6	303	303	216	3	84	303	323	323	Thermus_thermophilus	V-type_ATP_synthase_subunit_C
4166	GL50803_8444	3wdoA	3WDO	A	0.62	1.95	0.149	0.6426	-3.25	0.049558	0.35	0.12	16.3	3.1	666	666	464	0	202	666	453	453	Escherichia_coli	MFS_Transporter
4167	GL50803_8445	4iw0A	4IW0	A	0.8579	2.97	0.132	0.928	-2.33	0.430887	0.44	0.14	13.4	4	597	597	429	14	154	597	658	658	Homo_sapiens	Serine/threonine-protein_kinase_TBK1
4168	GL50803_8446	3w3tA	3W3T	A	0.9246	1.8	0.103	0.9681	-2.36	0.631145	0.44	0.14	13	4.2	502	502	369	0	133	502	1078	1078	Saccharomyces_cerevisiae_S288c	Importin_subunit_beta-3
4169	GL50803_8449	4iggA	4IGG	A	0.6342	3.64	0.038	0.88	-2.42	1.26025	0.43	0.14	10.5	4.6	175	175	113	0	62	175	832	832	Homo_sapiens	Catenin_alpha-1
4170	GL50803_8450	1qu7A	1QU7	A	0.7206	3.12	0.05	0.9412	-2.71	0.775639	0.4	0.14	11.2	4.6	170	170	141	0	29	170	227	227	Escherichia_coli	METHYL-ACCEPTING_CHEMOTAXIS_PROTEIN_I
4171	GL50803_8454	3iz6a	3IZ6	a	0.7831	1.54	0.125	0.8119	-1.33	0.880464	0.55	0.15	10.2	4.6	452	452	207	15	230	452	380	380	Triticum_aestivum	RACK1
4172	GL50803_8456	4b2nA	4B2N	A	0.8781	1.84	0.073	0.9107	-1.5	0.5199	0.53	0.15	11.5	4.5	661	661	336	13	312	661	662	662	Xanthomonas_sp._35y	70_KDA_PROTEIN
4173	GL50803_846	1x0tA1	1X0T	A	0.7902	1.99	0.132	1	-1.5	0.814994	0.53	0.15	5	3.2	38	38	22	0	16	38	120	120	Pyrococcus_horikoshii_OT3	Ribonuclease_P_protein_component_4
4174	GL50803_8460	3ea5B	3EA5	B	0.9	2.84	0.099	0.9687	-2.34	0.392204	0.44	0.14	14.4	3.7	831	831	585	2	244	831	861	861	Saccharomyces_cerevisiae	Importin_subunit_beta-1
